Price,Close,High,Low,Open,Volume,Date
9.802910804748535,9.802910804748535,9.956883188490696,9.709593830992297,9.87756402777888,9156861,2024-04-25
10.250829696655273,10.250829696655273,10.264827509090292,9.826239175428737,9.840236987863756,13868323,2024-04-26
10.171509742736816,10.171509742736816,10.498118221147108,9.91955536819627,10.264826705121616,17902046,2024-04-29
9.494965553283691,9.494965553283691,10.241498635471212,9.387651661889688,10.190174213527746,29250104,2024-04-30
9.130098342895508,9.130098342895508,9.406315092810923,9.117034073234777,9.331661869053425,27702493,2024-05-02
9.191686630249023,9.191686630249023,9.298066976921735,9.077839715830894,9.219681364643257,16793025,2024-05-03
9.182354927062988,9.182354927062988,9.229013411882994,9.077839885468716,9.197285393023149,11604186,2024-05-06
9.513628005981445,9.513628005981445,9.513628005981445,9.247675812631524,9.331660903149716,17398582,2024-05-07
9.602279663085938,9.602279663085938,9.728257307119918,9.541624254812128,9.700262571757898,12926731,2024-05-08
8.958395957946777,8.958395957946777,9.189820422998116,8.958395957946777,9.189820422998116,25561390,2024-05-09
9.061043739318848,9.061043739318848,9.16182550271892,8.977058639839912,8.993855303761048,12164163,2024-05-10
9.07410717010498,9.07410717010498,9.094637116283497,9.005052543822005,9.07410717010498,7228969,2024-05-13
9.2383451461792,9.2383451461792,9.268206970458056,9.033049220219057,9.049845884544467,40638532,2024-05-14
9.518294334411621,9.518294334411621,9.550955006525099,9.219681458018023,9.275670927373538,12532494,2024-05-15
9.30739974975586,9.30739974975586,9.550955831352832,9.29620167693037,9.518295156418752,9468774,2024-05-16
9.350324630737305,9.350324630737305,9.38765123866706,9.219681058014896,9.238343917011507,12116828,2024-05-17
9.268206596374512,9.268206596374512,9.354990545135225,9.249542845711451,9.307399404843002,7297753,2024-05-20
9.318596839904785,9.318596839904785,9.350324857887294,9.232745550587087,9.25140841003708,7017225,2024-05-21
9.34099292755127,9.34099292755127,9.410980207460812,9.318596784395444,9.336326990232427,6843296,2024-05-22
9.364322662353516,9.364322662353516,9.480968437200842,9.32606339640456,9.354990786780936,6111759,2024-05-23
9.298067092895508,9.298067092895508,9.331661308549542,9.243943820400043,9.285002824019479,6651940,2024-05-24
9.312997817993164,9.312997817993164,9.378320054128144,9.27567120731743,9.316731102016355,35081466,2024-05-27
9.27193832397461,9.27193832397461,9.378319559258456,9.201017500452046,9.303666341846247,6455993,2024-05-28
9.113300323486328,9.113300323486328,9.285002907343491,9.089037982507891,9.257008172348858,11443713,2024-05-29
9.303667068481445,9.303667068481445,9.318597535142677,9.089038384205995,9.089038384205995,17190278,2024-05-30
9.275671005249023,9.275671005249023,9.329795168008543,9.242077679328304,9.303666630098393,35356618,2024-05-31
9.115166664123535,9.115166664123535,9.434309495888208,9.098370000849403,9.340993414456836,10841714,2024-06-03
8.824019432067871,8.824019432067871,9.111434243549285,8.669113509229817,9.10210236845231,20687885,2024-06-04
8.911736488342285,8.911736488342285,8.92106836298502,8.786692393913901,8.868810398947634,7922004,2024-06-05
9.14316177368164,9.14316177368164,9.14316177368164,8.866944159172249,8.932265501482744,10443753,2024-06-06
9.232745170593262,9.232745170593262,9.270071777893545,9.051710724715457,9.079705457706542,10300292,2024-06-07
9.107701301574707,9.107701301574707,9.227145913871267,9.074107087208548,9.227145913871267,9060413,2024-06-10
8.947196960449219,8.947196960449219,9.146894273494793,8.891206602151296,9.146894273494793,8231827,2024-06-11
8.719504356384277,8.719504356384277,8.9210687640203,8.685910140122175,8.874410278645701,13218549,2024-06-12
8.506742477416992,8.506742477416992,8.726969737754438,8.46941586837352,8.667246985297572,21317753,2024-06-13
8.417159080505371,8.417159080505371,8.491812301136038,8.202530403739761,8.445153815757724,21518269,2024-06-14
8.467550277709961,8.467550277709961,8.560866362032028,8.359302836752136,8.482480744409097,7285762,2024-06-17
8.605658531188965,8.605658531188965,8.618722800609284,8.486213019400392,8.585128583555633,11851373,2024-06-18
8.631786346435547,8.631786346435547,8.708305759473808,8.562731721047925,8.60565780978524,8724793,2024-06-19
8.725103378295898,8.725103378295898,8.725103378295898,8.60565787560673,8.66351443002438,7560976,2024-06-20
8.575796127319336,8.575796127319336,8.751231988979358,8.461950104387,8.751231988979358,33156341,2024-06-21
8.764296531677246,8.764296531677246,8.79042506956519,8.564599213578969,8.566465410580026,7030487,2024-06-24
8.659781455993652,8.659781455993652,8.84641450441099,8.607524380424111,8.816553572638846,7378842,2024-06-25
8.585128784179688,8.585128784179688,8.73443523243621,8.499277487438524,8.669113883808139,13124586,2024-06-26
8.622454643249512,8.622454643249512,8.663514535889957,8.538469550955433,8.60005849997955,6070021,2024-06-27
8.726970672607422,8.726970672607422,8.738168745513683,8.603792760575214,8.697108848211844,8217894,2024-06-28
8.865078926086426,8.865078926086426,8.980791157893787,8.80348997094418,8.891207465851421,7020253,2024-07-01
8.771761894226074,8.771761894226074,8.820286579178186,8.646717787599213,8.818420382054894,7013100,2024-07-02
8.95279598236084,8.95279598236084,8.967726448646959,8.790425270384036,8.84268234735375,6969109,2024-07-03
8.963994026184082,8.963994026184082,9.034914853239389,8.932266006731993,9.001320636749519,4806696,2024-07-04
8.97145938873291,8.97145938873291,9.02744885764354,8.85761247406638,9.00132032016037,6296433,2024-07-05
8.934133529663086,8.934133529663086,9.066642425177603,8.911737384243645,8.9490639966305,8282809,2024-07-08
8.865078926086426,8.865078926086426,8.91173741421105,8.779227628314306,8.91173741421105,6431720,2024-07-09
9.016250610351562,9.016250610351562,9.016250610351562,8.825885173850146,8.883741728543171,6502592,2024-07-10
9.061043739318848,9.061043739318848,9.08903847583295,8.978924836949302,9.061043739318848,4728042,2024-07-11
9.131963729858398,9.131963729858398,9.150626589173788,9.055444315785863,9.059176709661632,5606168,2024-07-12
9.158092498779297,9.158092498779297,9.191686714321586,9.036780795379284,9.100235942557005,4608500,2024-07-15
9.033048629760742,9.033048629760742,9.126364710932888,8.97705826910818,9.126364710932888,5588386,2024-07-16
9.161825180053711,9.161825180053711,9.19355319960581,9.008786343234002,9.05544482907202,6692990,2024-07-17
9.283137321472168,9.283137321472168,9.336327944419278,9.173023681316037,9.23274643918981,7215848,2024-07-18
9.219681739807129,9.219681739807129,9.268206422697848,9.167424662828385,9.232746009051814,11083732,2024-07-19
9.410980224609375,9.410980224609375,9.415646161936719,9.240211190123993,9.275670711926026,7414409,2024-07-22
9.513628005981445,9.513628005981445,9.555620551240542,9.350324652125552,9.424977868155826,9156009,2024-07-23
9.424978256225586,9.424978256225586,9.536958084881725,9.364321959493155,9.532292147445647,7516054,2024-07-24
9.354990005493164,9.354990005493164,9.368987817682996,9.1618248249436,9.331661208446672,6269505,2024-07-25
9.364322662353516,9.364322662353516,9.373654537926095,9.26447444152416,9.322330112213548,7262476,2024-07-26
9.359655380249023,9.359655380249023,9.494964886807136,9.288735449918839,9.42497760993827,5079093,2024-07-29
9.494965553283691,9.494965553283691,9.541624037783519,9.336327239946222,9.345659114833502,6282615,2024-07-30
9.05544376373291,9.05544376373291,9.378318952653448,9.02184955108938,9.292467669188754,20946352,2024-07-31
8.594460487365723,8.594460487365723,8.997588423537819,8.555267678974674,8.87627671427747,14642184,2024-08-01
8.280916213989258,8.280916213989258,8.601926138206244,8.25292147807576,8.512341559384476,16628299,2024-08-02
8.112946510314941,8.112946510314941,8.167069782415727,7.898317839016415,7.98230293257077,14943325,2024-08-05
8.043891906738281,8.043891906738281,8.236124435009561,7.948708741094323,8.213728291336091,10728486,2024-08-06
8.267851829528809,8.267851829528809,8.351836926037349,8.090550651294802,8.163337675606428,10795746,2024-08-07
8.226792335510254,8.226792335510254,8.292113677827025,8.070020224013456,8.196931404718741,5662344,2024-08-08
8.303311347961426,8.303311347961426,8.402226900089307,8.230524331497154,8.305177544803612,5000347,2024-08-09
8.327573776245117,8.327573776245117,8.381697934932474,8.256652955861137,8.34063804421727,4596758,2024-08-12
8.370500564575195,8.370500564575195,8.385431030659516,8.286515469188089,8.370500564575195,3917699,2024-08-13
8.359302520751953,8.359302520751953,8.413425794216575,8.325708304496366,8.40222772213138,2907062,2024-08-14
8.568331718444824,8.568331718444824,8.577663593507426,8.33317398447409,8.39849533003913,5821920,2024-08-15
8.614990234375,8.614990234375,8.635519291661627,8.542203210514415,8.551534195673522,4140209,2024-08-16
8.771761894226074,8.771761894226074,8.824019863361404,8.63551971492283,8.637385912046122,5220992,2024-08-19
8.71203899383545,8.71203899383545,8.816553139844046,8.663514314635306,8.799756477788815,4488541,2024-08-20
8.734434127807617,8.734434127807617,8.81095442930783,8.65044992873713,8.674711378070715,3564398,2024-08-21
8.723237037658691,8.723237037658691,8.790425472395164,8.684044229030725,8.71203985513923,5536564,2024-08-22
8.809087753295898,8.809087753295898,8.835217180597729,8.730702141200085,8.764296356356816,5292549,2024-08-23
8.78669261932373,8.78669261932373,8.837083497776037,8.730702259967519,8.803489282162309,3335440,2024-08-26
8.83335018157959,8.83335018157959,8.863212003105962,8.768028837516535,8.782959303311438,7978715,2024-08-27
8.835217475891113,8.835217475891113,8.868810802234053,8.69524201969471,8.86134601412966,9722802,2024-08-28
8.876276016235352,8.876276016235352,8.91360262461569,8.820285658696573,8.83521701399794,4197306,2024-08-29
8.949063301086426,8.949063301086426,8.950929498070227,8.883741956970532,8.883741956970532,10433959,2024-08-30
8.913603782653809,8.913603782653809,9.008786957867475,8.86507909646148,8.95839607450416,4465178,2024-09-02
8.656048774719238,8.656048774719238,8.932265499222181,8.648583097055695,8.894938890777553,7802718,2024-09-03
8.44141960144043,8.44141960144043,8.547800829586304,8.400360601599658,8.478747097578482,8150116,2024-09-04
8.497410774230957,8.497410774230957,8.616856281556238,8.353702926040745,8.39849521377187,5211506,2024-09-05
8.316376686096191,8.316376686096191,8.538470157756413,8.316376686096191,8.424624126302758,7819217,2024-09-06
8.43022346496582,8.43022346496582,8.491812417325644,8.363035031516958,8.363035031516958,4984626,2024-09-09
8.325708389282227,8.325708389282227,8.523539514907672,8.307045528907905,8.413425879895717,7230866,2024-09-10
8.299579620361328,8.299579620361328,8.443287467980984,8.208128848262794,8.357436176794897,6120075,2024-09-11
8.461950302124023,8.461950302124023,8.506742589541203,8.357436151399366,8.404093745866263,10928444,2024-09-12
8.63365364074707,8.63365364074707,8.635519837896936,8.417159642439513,8.452619168160277,7905111,2024-09-13
