Price,Close,High,Low,Open,Volume,Date
5.012913227081299,5.012913227081299,5.026316679792742,4.984191216613301,4.9899356187069,3517233,2024-12-31
4.978446960449219,4.978446960449219,5.056953487015704,4.8042016135720695,5.0263168271254335,8606500,2025-01-02
4.982276439666748,4.982276439666748,5.00333894245313,4.951639781464191,4.982276439666748,6601666,2025-01-03
5.100993633270264,5.100993633270264,5.1067380355697,4.9727025906107025,5.014828055299606,8566124,2025-01-06
5.095249176025391,5.095249176025391,5.112482382737862,5.00716895041171,5.095249176025391,9757609,2025-01-07
5.198647499084473,5.198647499084473,5.21971045944532,5.099078925596635,5.10673797640018,14100251,2025-01-08
5.393955707550049,5.393955707550049,5.395870812606839,5.179499549817481,5.185243951946109,15176291,2025-01-09
5.403529644012451,5.403529644012451,5.476291307154514,5.300130866413616,5.392040840221375,13127632,2025-01-10
5.45905876159668,5.45905876159668,5.45905876159668,5.372893186470719,5.399700091969153,7827934,2025-01-13
5.524161338806152,5.524161338806152,5.570116098847416,5.470547528178154,5.470547528178154,11716375,2025-01-14
5.426507472991943,5.426507472991943,5.537564848954748,5.413103563674916,5.5241613961585925,9544421,2025-01-15
5.29630184173584,5.29630184173584,5.457143733515891,5.275239338050121,5.457143733515891,20613733,2025-01-16
5.319279193878174,5.319279193878174,5.353745148839398,5.280983028946691,5.319279193878174,8278424,2025-01-17
5.374807834625244,5.374807834625244,5.407359142231194,5.326938425741506,5.332682827850894,6786668,2025-01-20
5.3614044189453125,5.3614044189453125,5.386296676084473,5.334597513263408,5.359489770402569,5834804,2025-01-21
5.300130844116211,5.300130844116211,5.401614972829879,5.28481274347312,5.367148561601648,7537648,2025-01-22
5.439910888671875,5.439910888671875,5.439910888671875,5.236943080015422,5.246517235673565,11903198,2025-01-23
5.497354507446289,5.497354507446289,5.50692820667828,5.441825591033946,5.466717848166345,7804575,2025-01-24
5.455228805541992,5.455228805541992,5.466717609335155,5.399699891555608,5.430336549497091,9242663,2025-01-27
5.499269008636475,5.499269008636475,5.510757812623722,5.407359033259357,5.445655198723801,6842055,2025-01-28
5.6620259284973145,5.6620259284973145,5.6620259284973145,5.5241611954308265,5.5241611954308265,15391899,2025-01-29
5.5873494148254395,5.5873494148254395,5.723299505624464,5.520331693702968,5.69649214326295,15042527,2025-01-30
5.606497287750244,5.606497287750244,5.78074308931002,5.583519678944729,5.612241689951623,13604684,2025-01-31
5.545223712921143,5.545223712921143,5.5911789284131395,5.462887893859125,5.543309064449262,11405732,2025-02-03
5.685003757476807,5.685003757476807,5.685003757476807,5.5471390190437875,5.595008428222473,9990773,2025-02-04
5.6447930335998535,5.6447930335998535,5.7558508681641944,5.614156373840005,5.696492197216712,7192154,2025-02-05
5.811379432678223,5.811379432678223,5.8152087295902035,5.6735147003881465,5.679259102276971,10964378,2025-02-06
5.776913166046143,5.776913166046143,5.8458455339178075,5.740532105345929,5.8209532772830155,8591355,2025-02-07
5.763509750366211,5.763509750366211,5.813294263954441,5.757765348296733,5.788402007160326,5680221,2025-02-10
5.853504657745361,5.853504657745361,5.853504657745361,5.75968003206414,5.7692541877454895,3969359,2025-02-11
6.000943660736084,6.000943660736084,6.044983773330477,5.886056073061368,5.887971178145213,11397552,2025-02-12
5.960732460021973,5.960732460021973,6.016261373447058,5.918607455233989,6.012432076568613,8934485,2025-02-13
6.0545573234558105,6.0545573234558105,6.07179052966045,5.956903401337924,5.956903401337924,7997543,2025-02-14
6.108171463012695,6.108171463012695,6.213484433515052,6.077534804795714,6.079449453271507,7740596,2025-02-17
6.25560998916626,6.25560998916626,6.25560998916626,6.133063810986804,6.136893107995649,11334023,2025-02-18
6.192421913146973,6.192421913146973,6.316883194137519,6.186677511215036,6.242206425543191,9434164,2025-02-19
6.200080871582031,6.200080871582031,6.278587392473431,6.13306361090494,6.1349782593469,11550970,2025-02-20
6.219228744506836,6.219228744506836,6.253695155692189,6.138808031449379,6.215399447611253,10453208,2025-02-21
6.175189018249512,6.175189018249512,6.230717935373347,6.112001050337774,6.182848525558294,11102409,2025-02-24
6.293905735015869,6.293905735015869,6.393474762159241,6.171359556123089,6.179018606706225,14535214,2025-02-25
6.424111366271973,6.424111366271973,6.431770416789845,6.330286741995661,6.337945792513533,12786070,2025-02-26
6.3590087890625,6.3590087890625,6.46049246444675,6.3187979746983585,6.3800712922393314,7568228,2025-02-27
6.403048992156982,6.403048992156982,6.403048992156982,6.284332108916315,6.324542467335516,17741617,2025-02-28
6.584953308105469,6.584953308105469,6.61367531843792,6.353264403014119,6.41453726418857,11796273,2025-03-03
6.349434852600098,6.349434852600098,6.531339706469653,6.28050248211773,6.517936253392648,8893686,2025-03-04
6.678777694702148,6.678777694702148,6.772602316410385,6.538998314623642,6.606016031992626,13715183,2025-03-05
6.780261516571045,6.780261516571045,6.851108988920392,6.707499852253397,6.711329605752582,14020402,2025-03-06
6.786005973815918,6.786005973815918,6.826216788061784,6.623249437890295,6.715158957410545,8511542,2025-03-07
6.715158939361572,6.715158939361572,6.797494759615891,6.552401947352543,6.776432256557626,11792652,2025-03-10
6.630908489227295,6.630908489227295,6.759199069478463,6.561976121318389,6.68643740455959,9640375,2025-03-11
6.667289733886719,6.667289733886719,6.720903545672282,6.584953454608814,6.653885824419451,7936196,2025-03-12
6.663459777832031,6.663459777832031,6.726647743528893,6.535169197938664,6.627078717213629,7153575,2025-03-13
6.71898889541626,6.71898889541626,6.75919925424527,6.592612960215513,6.636653072680042,10000435,2025-03-14
6.797494888305664,6.797494888305664,6.8434496488122845,6.701755613699841,6.743881077134751,6986835,2025-03-17
7.138327121734619,7.138327121734619,7.138327121734619,6.831961436905016,6.833876085478936,15504976,2025-03-18
7.180452346801758,7.180452346801758,7.21300365407842,7.04067296210269,7.071309620869215,7599430,2025-03-19
6.935359477996826,6.935359477996826,7.180452289657643,6.841534853933796,7.142156580634471,10928913,2025-03-20
7.02726936340332,7.02726936340332,7.02726936340332,6.849193816557378,6.910467132816645,24017756,2025-03-21
6.990888595581055,6.990888595581055,7.109605479600772,6.977485142686698,7.08471322236243,4226540,2025-03-24
7.178537845611572,7.178537845611572,7.178537845611572,7.025354548635276,7.027269653705581,6252499,2025-03-25
7.092371940612793,7.092371940612793,7.186196562995913,7.088542187170702,7.132582297410908,9787331,2025-03-26
7.042587757110596,7.042587757110596,7.080883467235152,6.8721717101000594,6.988973945544568,7299360,2025-03-27
6.952592849731445,6.952592849731445,7.01195106317593,6.887489777623605,6.9545074982719814,6616290,2025-03-28
6.86834192276001,6.86834192276001,6.908552737757996,6.7496254958692345,6.883660480647153,10865737,2025-03-31
6.969825744628906,6.969825744628906,7.008121452853171,6.910467077316699,6.9142968307474675,9061611,2025-04-01
6.988973617553711,6.988973617553711,7.0119507686376075,6.931529598541836,6.971740411850148,5662229,2025-04-02
6.67111873626709,6.67111873626709,6.816642520211108,6.642397183085444,6.749625258440028,13043622,2025-04-03
5.983710289001465,5.983710289001465,6.517936027603355,5.8420162557922595,6.517936027603355,28678475,2025-04-04
5.715640068054199,5.715640068054199,5.932011335534116,5.252261786292914,5.286727743290978,27463992,2025-04-07
5.891800403594971,5.891800403594971,6.046898348330437,5.690747698261203,5.8401012408567725,14182341,2025-04-08
5.826697826385498,5.826697826385498,5.878396989463952,5.663940829899281,5.707980942247755,10858719,2025-04-09
6.205825328826904,6.205825328826904,6.9698257595326165,6.186677474673828,6.9698257595326165,27413100,2025-04-10
6.165615081787109,6.165615081787109,6.265184107763413,6.096682714305119,6.203910790774786,6566663,2025-04-11
6.401134014129639,6.401134014129639,6.401134014129639,6.280502479957215,6.376241756560656,8165408,2025-04-14
6.561975955963135,6.561975955963135,6.642397125917136,6.42219657516264,6.437514675858234,12142047,2025-04-15
6.556231498718262,6.556231498718262,6.58686815637164,6.4375146215067405,6.537083644750006,12170784,2025-04-16
6.435600280761719,6.435600280761719,6.598357275533964,6.347520056992329,6.579209420650221,10575075,2025-04-17
6.5320000648498535,6.5320000648498535,6.558000087738037,6.4079999923706055,6.435999870300293,8452307,2025-04-22
6.802000045776367,6.802000045776367,6.829999923706055,6.613999843597412,6.636000156402588,10999446,2025-04-23
6.668000221252441,6.668000221252441,6.860000133514404,6.627999782562256,6.739999771118164,8295947,2025-04-24
6.797999858856201,6.797999858856201,6.802000045776367,6.710000038146973,6.74399995803833,6915219,2025-04-25
