Price,Close,High,Low,Open,Volume,Date
58.007774353027344,58.007774353027344,58.79166243795881,57.380663885082164,58.223341240212726,721449,2024-04-25
58.43891143798828,58.43891143798828,58.75246666966827,58.10575853709414,58.18414921395074,604607,2024-04-26
58.262535095214844,58.262535095214844,58.77206327191297,58.02737054466072,58.399715039350276,452772,2024-04-29
58.556495666503906,58.556495666503906,58.73287095743488,57.67462294972236,58.26253809424339,1602902,2024-04-30
59.67353820800781,59.67353820800781,59.94789810022338,58.497704224711825,58.536899562992105,1012969,2024-05-02
58.36052322387695,58.36052322387695,59.90870167923638,58.242937211161205,59.86950634166446,850500,2024-05-03
58.06656265258789,58.06656265258789,58.41931321937879,57.85099576900591,58.22334026695349,532276,2024-05-06
58.399715423583984,58.399715423583984,58.85045433454573,58.24293780955869,58.36052382348253,1852397,2024-05-07
60.359439849853516,60.359439849853516,61.143331688788564,58.321330787093,58.79166364773004,940512,2024-05-08
60.82977294921875,60.82977294921875,61.04533982843974,59.71272826435469,60.751382274685234,624065,2024-05-09
61.00614547729492,61.00614547729492,61.26091143577388,60.57500797401082,60.966953877267756,702427,2024-05-10
61.888023376464844,61.888023376464844,62.04480099395683,60.96695534093358,60.986553010354235,761604,2024-05-13
63.024662017822266,63.024662017822266,63.24023264350805,62.04480097433886,62.08399631316778,1012164,2024-05-14
63.35781478881836,63.35781478881836,63.55378399524268,62.436743071982775,62.92667356378961,1031916,2024-05-15
64.33767700195312,64.33767700195312,64.69042008510878,63.47539453541704,63.61257447768484,839940,2024-05-16
64.25928497314453,64.25928497314453,64.51404344584574,64.18089430043061,64.18089430043061,839625,2024-05-17
64.71002197265625,64.71002197265625,64.98438185923156,64.04371618708211,64.2396853987084,416132,2024-05-20
64.71002197265625,64.71002197265625,65.18035107085787,64.47485742355545,64.71002197265625,642375,2024-05-21
64.0829086303711,64.0829086303711,64.65122978446492,64.0829086303711,64.51404237162686,451939,2024-05-22
63.67136764526367,63.67136764526367,64.47485332302466,63.61257090491821,64.1612981189166,1096220,2024-05-23
62.691505432128906,62.691505432128906,63.2794242664189,62.613118496947386,63.20103359336436,417374,2024-05-24
62.65230941772461,62.65230941772461,62.769891688161195,62.14278126200208,62.47593414313324,297105,2024-05-27
62.37794876098633,62.37794876098633,63.29901672065951,62.10358888743963,62.63271096672642,474231,2024-05-28
62.73069763183594,62.73069763183594,63.12264352511802,61.515672090832986,61.927215652566474,1171234,2024-05-29
64.65122985839844,64.65122985839844,64.84719906139826,62.47593357879633,62.53472658242004,727699,2024-05-30
64.02411651611328,64.02411651611328,65.12156356791166,63.6125766750938,64.6512344569598,1479408,2024-05-31
64.43566131591797,64.43566131591797,65.06277175652211,63.651769527289716,64.35727064190591,488737,2024-06-03
64.84720611572266,64.84720611572266,65.14116742794651,63.98493106267764,64.74922150356362,513508,2024-06-04
66.7677230834961,66.7677230834961,66.88530908620841,64.65122736489378,65.04316575577694,803197,2024-06-05
66.29739379882812,66.29739379882812,67.31644258255582,65.94464326763563,67.00288738546756,668133,2024-06-06
66.27780151367188,66.27780151367188,66.53256748253217,65.90545700206576,66.41498146403974,347683,2024-06-07
66.04264068603516,66.04264068603516,66.23860991885469,65.49391337779578,65.92505466089521,339177,2024-06-10
64.53364562988281,64.53364562988281,66.06222638750201,64.3768642825649,66.02303105067253,637752,2024-06-11
65.98383331298828,65.98383331298828,66.14061465460163,64.20048666873849,64.20048666873849,496299,2024-06-12
64.33767700195312,64.33767700195312,65.98383630916673,64.22009099040379,65.96424237844826,2043563,2024-06-13
62.907073974609375,62.907073974609375,64.51404543608938,62.671909424958855,64.18089628039667,662087,2024-06-14
61.652854919433594,61.652854919433594,63.76935835682883,60.88856450340081,63.31862317495684,954394,2024-06-17
61.75083923339844,61.75083923339844,62.33875432458552,61.20211574051697,62.29956272627991,647623,2024-06-18
61.73124313354492,61.73124313354492,62.57392419342761,61.53527018554635,61.75084080213209,572181,2024-06-19
62.907073974609375,62.907073974609375,63.063855324873884,61.692048413044404,61.73124375061053,686906,2024-06-20
62.515132904052734,62.515132904052734,62.96587181818665,62.005604720416315,62.96587181818665,1162881,2024-06-21
62.73069763183594,62.73069763183594,62.90707291002557,62.33875547642691,62.593521428422186,381428,2024-06-24
62.80908966064453,62.80908966064453,62.88748033614132,62.319159152409014,62.88748033614132,572462,2024-06-25
62.49553298950195,62.49553298950195,63.18144017062122,62.26036844419488,62.84828354533561,2643318,2024-06-26
61.10413360595703,61.10413360595703,62.593522800043885,61.0257429304336,62.31915917358503,649371,2024-06-27
60.8885612487793,60.8885612487793,61.43728474816689,60.35943541771338,61.43728474816689,633704,2024-06-28
61.26091003417969,61.26091003417969,61.84882513774097,60.81017487225784,61.33929697031376,3844409,2024-07-01
61.4395751953125,61.4395751953125,61.499126478380155,60.407310043816146,61.1616553244803,632155,2024-07-02
62.86886215209961,62.86886215209961,62.86886215209961,61.598384308452445,61.697638970116394,481880,2024-07-03
62.88871383666992,62.88871383666992,63.30558795921233,62.511539306996326,62.90856552626565,304103,2024-07-04
62.07481384277344,62.07481384277344,63.384995072853776,62.07481384277344,62.98796885135921,477653,2024-07-05
62.11451721191406,62.11451721191406,62.57109471613144,61.57853294888185,62.154216804998825,481576,2024-07-08
61.16165542602539,61.16165542602539,62.05496253675012,60.86388765122471,61.638084622971014,471226,2024-07-09
61.638084411621094,61.638084411621094,61.856449212676765,61.12195562310842,61.30061325831809,387598,2024-07-10
61.69763946533203,61.69763946533203,62.37258177176766,61.5586814233581,62.03511061854985,522022,2024-07-11
62.65049743652344,62.65049743652344,62.96811689785942,61.79689371431199,61.876300472807316,449632,2024-07-12
62.61079788208008,62.61079788208008,63.047523695104815,62.134364903460636,62.41228477204242,319557,2024-07-15
62.53139114379883,62.53139114379883,62.53139114379883,61.518977689969084,61.95570350313534,411972,2024-07-16
61.737342834472656,61.737342834472656,62.471836423732185,61.419723371064855,62.471836423732185,271719,2024-07-17
60.744781494140625,60.744781494140625,61.79689455424522,60.744781494140625,61.777046650674265,408546,2024-07-18
60.44701385498047,60.44701385498047,60.90359136459812,60.06983931879416,60.56612020828883,429378,2024-07-19
60.10954284667969,60.10954284667969,60.7447817809854,59.8514746631663,60.7447817809854,428027,2024-07-22
60.90359115600586,60.90359115600586,61.102104268388366,59.99043235357538,60.48671324137032,266092,2024-07-23
59.95073318481445,59.95073318481445,60.86388820739052,59.79192345104806,60.54626873985774,420304,2024-07-24
60.12939453125,60.12939453125,60.12939453125,58.958171326358354,59.59341026060683,412693,2024-07-25
59.79192352294922,59.79192352294922,60.566120502701025,59.514003648781795,59.752220142879196,572287,2024-07-26
59.3948974609375,59.3948974609375,60.308052487164446,59.25593941662668,59.95073342450351,278344,2024-07-29
59.9705810546875,59.9705810546875,60.367607282040964,59.79192341733343,59.831623011010606,509101,2024-07-30
60.288204193115234,60.288204193115234,62.05496295018307,59.553706809812226,61.95570450037309,929918,2024-07-31
58.12441635131836,58.12441635131836,59.891175021509895,57.31051603451176,59.831619954552394,709550,2024-08-01
