Price,Close,High,Low,Open,Volume,Date
21.840465545654297,21.840465545654297,22.251492784709157,21.747051802837543,22.232809323444634,675708,2024-04-25
21.8217830657959,21.8217830657959,22.06466270806793,21.728367544652365,21.728367544652365,495872,2024-04-26
22.36359214782715,22.36359214782715,22.513056276959,21.840465914112702,21.859149375692425,673784,2024-04-29
22.158077239990234,22.158077239990234,22.47568895418659,22.139395560495633,22.38227342970185,880921,2024-04-30
22.28885841369629,22.28885841369629,22.400955611271964,22.045978776611882,22.139394295760166,741710,2024-05-02
22.47568702697754,22.47568702697754,22.737250116756137,22.288857775780926,22.288857775780926,441479,2024-05-03
22.419639587402344,22.419639587402344,22.56910370877813,22.363590987324642,22.53173856931062,249925,2024-05-06
22.47568702697754,22.47568702697754,22.47568702697754,22.288857775780926,22.400954970148337,526830,2024-05-07
22.755935668945312,22.755935668945312,22.79330080991947,22.513056016477982,22.513056016477982,353257,2024-05-08
22.774616241455078,22.774616241455078,22.793299701910403,22.53173838254727,22.68120250268416,279920,2024-05-09
22.998815536499023,22.998815536499023,23.241693409484817,22.868033087484026,22.886716549022307,725241,2024-05-10
23.110912322998047,23.110912322998047,23.2790599102865,23.054863721152874,23.054863721152874,449303,2024-05-13
23.29774284362793,23.29774284362793,23.503255566905878,23.223010782276596,23.335107983427154,660822,2024-05-14
23.2603759765625,23.2603759765625,23.353791498908713,23.110911853509716,23.279059437382323,1477077,2024-05-15
23.204326629638672,23.204326629638672,23.353790747884908,23.03617905117345,23.33510728766592,450798,2024-05-16
23.37247657775879,23.37247657775879,23.39116003987203,23.20432898224566,23.2230124443589,432644,2024-05-17
23.33510971069336,23.33510971069336,23.521940768777387,23.22301250124536,23.353793172852367,274624,2024-05-20
23.37247657775879,23.37247657775879,23.428525182345496,23.092229991319233,23.31642619141907,355347,2024-05-21
23.27906036376953,23.27906036376953,23.44720795433355,23.223011760832513,23.27906036376953,305212,2024-05-22
23.092227935791016,23.092227935791016,23.353791036834593,23.092227935791016,23.20432691673908,508890,2024-05-23
22.924081802368164,22.924081802368164,23.18564311784079,22.60647010636326,22.998813861325033,505243,2024-05-24
23.185644149780273,23.185644149780273,23.204327610789257,22.924082822666158,22.961447962931214,186852,2024-05-27
23.05486297607422,23.05486297607422,23.391158139782856,23.05486297607422,23.31642429740061,383150,2024-05-28
22.755935668945312,22.755935668945312,23.12959598745161,22.71856874621821,22.94276493732199,401773,2024-05-29
23.01749610900879,23.01749610900879,23.01749610900879,22.71856786578834,22.71856786578834,611445,2024-05-30
23.05486297607422,23.05486297607422,23.092228115512473,22.868031933624337,23.07354643666978,431413,2024-05-31
23.166959762573242,23.166959762573242,23.241691821868528,22.96144704494941,23.204326683097303,294748,2024-06-03
23.07354736328125,23.07354736328125,23.223011490542344,22.998815299650705,23.07354736328125,398434,2024-06-04
22.961448669433594,22.961448669433594,23.18564486318096,22.924083528018848,23.148279721766215,298993,2024-06-05
23.05486297607422,23.05486297607422,23.14827849729916,22.961447454849278,22.98013091544484,249057,2024-06-06
23.07354736328125,23.07354736328125,23.07354736328125,22.830667711043738,23.07354736328125,430074,2024-06-07
23.223012924194336,23.223012924194336,23.316426673184626,22.9054011887188,22.961449794463583,2799927,2024-06-10
19.74796485900879,19.74796485900879,20.626067888808738,19.710599720375193,20.55133582978871,4443668,2024-06-11
19.44903564453125,19.44903564453125,19.934794894601385,19.44903564453125,19.897427976094722,1670451,2024-06-12
19.654552459716797,19.654552459716797,19.99084585732684,19.523770011212882,19.63586899825153,839074,2024-06-13
19.598501205444336,19.598501205444336,19.84138084845377,19.44903708386205,19.710600187507488,942526,2024-06-14
19.094058990478516,19.094058990478516,19.71059889707958,18.90722795985581,19.71059889707958,1907260,2024-06-17
19.206157684326172,19.206157684326172,19.411672190421747,19.075377021722,19.11274216171481,683878,2024-06-18
