,Price,Close,High,Low,Open,Volume,Date,SMA_20,EMA_20,SMA_50,Daily_Return,Volatility_20d,ticker
0,4.680219650268555,4.680219650268555,4.738069513843929,4.640098386904588,4.641964368014499,17441600,2024-04-25,,4.680219650268555,,,,CABK
1,4.7716593742370605,4.7716593742370605,4.77912418847252,4.68581801478057,4.695148810116489,15701727,2024-04-26,,4.688928195408413,,1.953748558857904,,CABK
2,4.775391101837158,4.775391101837158,4.876161185591797,4.747399164729344,4.823910162879539,15093886,2024-04-29,,4.697162757925436,,0.07820607690998127,,CABK
3,4.620503902435303,4.620503902435303,4.702612849004654,4.534662549010481,4.697014461179838,22729448,2024-04-30,,4.689861914545423,,-3.2434453241383387,,CABK
4,4.604641437530518,4.604641437530518,4.710076919199642,4.595311088358513,4.683951407617929,14707237,2024-05-02,,4.681745678639242,,-0.3433059518989867,,CABK
5,4.436691761016846,4.436691761016846,4.653161141725566,4.428293956193641,4.629834598198372,24073503,2024-05-03,,4.658407210294252,,-3.647399668186624,,CABK
6,4.541193962097168,4.541193962097168,4.559855106683875,4.460018005390831,4.461883986374467,8259188,2024-05-06,,4.647244043799292,,2.355408189465291,,CABK
7,4.606507778167725,4.606507778167725,4.608374204081301,4.537461587201817,4.551457334511321,13444867,2024-05-07,,4.643364399453429,,1.4382520679736333,,CABK
8,4.5925116539001465,4.5925116539001465,4.626101978585969,4.55612235794888,4.610239806664873,8972955,2024-05-08,,4.638521280829306,,-0.30383372701359157,,CABK
9,4.551457405090332,4.551457405090332,4.612106237594371,4.527198317005509,4.599976471093563,8185151,2024-05-09,,4.63022948313988,,-0.8939389141222831,,CABK
10,4.598110675811768,4.598110675811768,4.615838831022689,4.543993219628452,4.554257005518146,7101438,2024-05-10,,4.627170549108631,,1.0250182868735358,,CABK
11,4.586913585662842,4.586913585662842,4.606507720634784,4.557989100906691,4.595311389877088,5174398,2024-05-13,,4.6233365525899845,,-0.24351502037190942,,CABK
12,4.624236106872559,4.624236106872559,4.634499892575761,4.561721291953352,4.607441387434158,5796490,2024-05-14,,4.623422224426419,,0.8136739555411499,,CABK
13,4.549591541290283,4.549591541290283,4.655027035545978,4.512269250313343,4.637298880594412,10077733,2024-05-15,,4.616390730794406,,-1.614203164741923,,CABK
14,4.498272895812988,4.498272895812988,4.59064562026154,4.498272895812988,4.553323334317685,8033559,2024-05-16,,4.605141413177129,,-1.1279835785596881,,CABK
15,4.559854984283447,4.559854984283447,4.569185333867955,4.49827316430868,4.499206154775453,10113849,2024-05-17,,4.600828419949159,,1.3690162846229148,,CABK
16,4.651294708251953,4.651294708251953,4.651294708251953,4.562653940452796,4.562653940452796,7814697,2024-05-20,,4.605634733120854,,2.005320877169847,,CABK
17,4.713809967041016,4.713809967041016,4.713809967041016,4.6335669956125765,4.638232393291591,11081993,2024-05-21,,4.615937136351346,,1.34403994393546,,CABK
18,4.7156758308410645,4.7156758308410645,4.747399733418953,4.693282723389095,4.7250066259669845,11074779,2024-05-22,,4.625436059636081,,0.039582923645520296,,CABK
19,4.752997875213623,4.752997875213623,4.762328669856027,4.713809605515791,4.719407993317877,10936369,2024-05-23,4.621576809883118,4.637584803976798,,0.7914463527893156,,CABK
20,4.7697930335998535,4.7697930335998535,4.78285579015205,4.6839516806139,4.728738338066683,9472636,2024-05-24,4.626055479049683,4.650176063940899,,0.35335926560824404,1.6245862083266334,CABK
21,4.767927169799805,4.767927169799805,4.808981421425004,4.7604628008603855,4.790320276618062,4983575,2024-05-27,4.62586886882782,4.661390454975081,,-0.039118338823196375,1.5654241693722368,CABK
22,4.835107326507568,4.835107326507568,4.835107326507568,4.766060691061922,4.767927116963684,7858787,2024-05-28,4.62885468006134,4.677934918930556,,1.40900131892292,1.5965469949595452,CABK
23,4.792186737060547,4.792186737060547,4.863098909871018,4.766060778209203,4.825776619988288,6622259,2024-05-29,4.637438821792602,4.688816044466746,,-0.8876863851959849,1.4155241449802263,CABK
24,4.902287483215332,4.902287483215332,4.90601944514507,4.775391434351932,4.782855803128185,9265905,2024-05-30,4.652321124076844,4.709146657680897,,2.297505339333239,1.4844375460382495,CABK
25,4.917216300964356,4.917216300964356,4.934011464672424,4.889224361450908,4.8985551562609855,37919265,2024-05-31,4.676347351074218,4.728962814184084,,0.3045275863591934,1.1542475265601406,CABK
26,4.939609527587891,4.939609527587891,4.963869058597866,4.915349996577916,4.9265467716466365,9562176,2024-06-03,4.696268129348755,4.749024405936828,,0.4554045470633872,1.0705439908480212,CABK
27,4.691416263580322,4.691416263580322,4.93960998415492,4.6708891373348544,4.926547227006278,17343004,2024-06-04,4.700513553619385,4.743537916188589,,-5.024552297532836,1.5957336969780351,CABK
28,4.680219650268555,4.680219650268555,4.732471125597383,4.639165396349632,4.711943998637921,7609884,2024-06-05,4.704898953437805,4.737507605148585,,-0.2386616894068272,1.5949241214696428,CABK
29,4.861232757568359,4.861232757568359,4.866831145345191,4.670888907906407,4.708211196474101,12159208,2024-06-06,4.720387721061707,4.749290952998088,,3.8676199158605318,1.7820667592214292,CABK
30,4.907886028289795,4.907886028289795,4.920948785296,4.79778513933259,4.842571798341978,12262545,2024-06-07,4.735876488685608,4.764395245883012,,0.9597004103290896,1.7808143291492597,CABK
31,4.917216300964356,4.917216300964356,4.917216300964356,4.842571722150874,4.870563216747537,7893070,2024-06-10,4.752391624450683,4.778949632081235,,0.19010776983776623,1.775947119193619,CABK
32,4.7623291015625,4.7623291015625,4.917216658349437,4.708211644514414,4.917216658349437,10871770,2024-06-11,4.75929627418518,4.777366724412785,,-3.149895996470198,1.9369104952481535,CABK
33,4.75486421585083,4.75486421585083,4.820177997509658,4.715675501938764,4.797784891619532,8262881,2024-06-12,4.769559907913208,4.7752236283592655,,-0.15674863186629917,1.8933667072642455,CABK
34,4.646629810333252,4.646629810333252,4.7567307053780725,4.625169247695911,4.725006801620836,9845148,2024-06-13,4.776977753639221,4.762976598071074,,-2.2762880411341224,1.953430765341501,CABK
35,4.54865837097168,4.54865837097168,4.655026851560158,4.460951035134106,4.641964094726204,19573628,2024-06-14,4.776417922973633,4.742565338347322,,-2.108440813247092,1.9963818212074513,CABK
36,4.534662246704102,4.534662246704102,4.610239809925533,4.512268696897715,4.557055351593739,10526985,2024-06-17,4.77058629989624,4.72276504390511,,-0.3076978556336041,1.9407356092003718,CABK
37,4.66715669631958,4.66715669631958,4.66715669631958,4.578516368492494,4.578516368492494,7084894,2024-06-18,4.768253636360169,4.717469010801726,,2.9218151740359133,2.032786271288831,CABK
38,4.713809967041016,4.713809967041016,4.7306051317353806,4.637298957822339,4.676487675442524,6591314,2024-06-19,4.768160343170166,4.717120530443563,,0.9996079788412882,2.045807712524639,CABK
39,4.758596420288086,4.758596420288086,4.758596420288086,4.6839518403489455,4.711943780284519,5456022,2024-06-20,4.7684402704238895,4.72107061519066,,0.9501115564737983,2.0492693529913253,CABK
40,4.610240459442139,4.610240459442139,4.751132266170662,4.568252770098077,4.739935489690003,24932204,2024-06-21,4.760462641716003,4.71051536226223,,-3.1176411643869972,2.163858663090194,CABK
41,4.672754764556885,4.672754764556885,4.680219133088504,4.605574557938782,4.632633505626452,7465156,2024-06-24,4.755704021453857,4.706919114861721,,1.355987950405324,2.1898690277233133,CABK
42,4.674621105194092,4.674621105194092,4.728738109749759,4.611172861539603,4.710076966302381,6909060,2024-06-25,4.747679710388184,4.703843113940994,,0.03994090705043973,2.1621692162813284,CABK
43,4.618637561798096,4.618637561798096,4.69328258586783,4.596244455002283,4.665290646227081,4349129,2024-06-26,4.739002251625061,4.695728299451194,,-1.1976060120421628,2.168862774106936,CABK
44,4.62237024307251,4.62237024307251,4.640098398411066,4.594378301770364,4.618637835926619,4797502,2024-06-27,4.72500638961792,4.688741817891319,,0.0808178001514559,2.0918453321186643,CABK
45,4.612106323242188,4.612106323242188,4.664357797183985,4.596244594395371,4.642897235322432,7258635,2024-06-28,4.7097508907318115,4.681443199353307,,-0.22204884703261873,2.087508484097664,CABK
46,4.706345081329346,4.706345081329346,4.779123675436256,4.658759009041479,4.732470593598464,8226713,2024-07-01,4.698087668418884,4.683814807160549,,2.0432911013402277,2.147054660404309,CABK
47,4.6559600830078125,4.6559600830078125,4.6988807626477325,4.626102605794658,4.685818005137776,5889637,2024-07-02,4.696314859390259,4.68116197628886,,-1.0705759448327856,1.8416435230416546,CABK
48,4.670888900756836,4.670888900756836,4.72313992670492,4.654093737452048,4.665290512988573,5270934,2024-07-03,4.6958483219146725,4.6801835881429525,,0.3206388689522166,1.8424239581547879,CABK
49,4.790319919586182,4.790319919586182,4.790319919586182,4.683951446606144,4.691415814989229,8163658,2024-07-04,4.692302680015564,4.690672762566117,4.688691720962525,2.5569227050121768,1.7168752228223978,CABK
50,4.734336853027344,4.734336853027344,4.788454306566307,4.682085825415095,4.769793161716677,6157236,2024-07-05,4.683625221252441,4.6948312473719485,4.6897740650177,-1.1686707255175177,1.7163450696616964,CABK
51,4.764194488525391,4.764194488525391,4.820177919722407,4.700746688818791,4.711943464041547,7737483,2024-07-08,4.675974130630493,4.701437270338943,4.689624767303467,0.6306614088719575,1.7239636096862534,CABK
52,4.751132011413574,4.751132011413574,4.77165913724957,4.700746964869086,4.764194768301643,5014806,2024-07-09,4.675414276123047,4.706170102822241,4.6891395854949955,-0.2741801818392897,1.5733940288681754,CABK
53,4.848169803619385,4.848169803619385,4.848169803619385,4.721273760707006,4.758596047754748,7135065,2024-07-10,4.680079555511474,4.71969388385054,4.693692903518677,2.0424141440965604,1.6374064664028725,CABK
54,4.829509258270264,4.829509258270264,4.861233161698438,4.730605140851976,4.851902366322427,11220789,2024-07-11,4.689223527908325,4.730152490938132,4.6981902599334715,-0.3848987577784513,1.5443064031783544,CABK
55,4.872429370880127,4.872429370880127,4.878027758470544,4.83137467685599,4.833240657747209,6353906,2024-07-12,4.705412077903747,4.743702669980227,4.706905012130737,0.8887054629073354,1.450624657305114,CABK
56,4.883626461029053,4.883626461029053,4.91161795586968,4.816446250528042,4.857500502283201,6427970,2024-07-15,4.722860288619995,4.75702874531821,4.713753662109375,0.22980507867071953,1.442670269496592,CABK
57,4.941475868225098,4.941475868225098,4.941475868225098,4.838839349178375,4.857500494012617,7036483,2024-07-16,4.736576247215271,4.774595137976008,4.7204530239105225,1.184558394416091,1.329515140211152,CABK
